Address,FLAG,is_contract,scam_type
0x36d2dc663364f8eac6dd560ba7fc2adc56e6c87e,scam,false,
0x4c2070bddfdfe3a2f52c40e0ad55c80b5aed9350,scam,false,
0x950bb8abd2419da2c86797a23d43bbb2da067848,scam,false,
0xce9b5ff07f47bacf0811bf0dae6580e4987dc2b7,scam,false,
0x4ac6307a85d83962503f86457de9c331a6926f48,scam,false,
0x23886b2a4e1edc3e558e2411cd16055e006b7a11,scam,false,
0xb147a12271ce9fe510ea33c867611ed86928e915,scam,false,
0x60e53507d989b49c8cf8c1403a874ebc20ef1fda,scam,false,
0x5581c4791b29561985ce4c676e3d72a09b59d267,scam,false,
0x1b45ed52cd1b3d1738c0c5af022bc1f3fd2d363e,scam,false,
0x43113a5f765cd9f34ed995c8673b717dcae6f717,scam,false,
0x70de8fea22690b3b662e9eba2ae6fd1d4c74cc44,scam,false,
0x3331656f7ac3a12ea5e71528b4c6889663c8d989,scam,false,
0x9064bc998b263b820fe07d0482d4473d17939e4a,scam,false,
0x7ceaed281a55416a8842c033315a048bc9c77caa,scam,false,
0x0ef3be76a9f61c8ca88766614bf36e30d3105be4,scam,false,
0xd189e256bcf1ca98804a13928dd3ded37f8ca08d,scam,false,
0xb2eb50a68164315939181f308ae7949028cac6d5,scam,false,
0x9df618ea881b0bca6b224f7cb86ecaff369cded7,scam,false,
0xdb30b0d44c68b6347e3a54a5defc2a82087d8b35,scam,false,
0xdefc101bfacc7907141056f5731b5dd1149a3706,scam,false,
0xa6a31d657b0f1c157f46a06bbdc6a690d5ff2567,scam,false,
0x2fd42f6c0898e7249cb3e2c04db896af44390396,scam,false,
0x26bb612e398a41db0f749fce24634064ab68c72a,scam,false,
0x61a958a47c5640521224caed0873c6aab157fdfa,scam,false,
0xc0424148bd4a78fe8eab237dfeb22883acfc6c4b,scam,false,
0x9a37a0b2db8798061db6f3df8be60fadddb56601,scam,false,
0x2f0659e728b2bc6459f7be68b9cd1a919c65e86d,scam,false,
0xe09068325aa3bde8bd3a85deae69705ffc6502b4,scam,false,
0xf949a3938401562eed7ca76a1c8dde61e34fd6e7,scam,false,
0xac7d0cd210a40d3f55874ecc4be55c6371d7174f,scam,false,
0xb3f63172a054ccef9809149b14bc125ef1e9f5bb,scam,false,
0x05f795e90de1350a2eca301e673d56a5f9e02970,scam,false,
0xd88aef3e2be164b486e7a6f85d9da56567802c70,scam,false,
0x1463206d18b9042a6cc7cfa182e6dd464a69cceb,scam,false,
0x456f6042c81651d234cc13c7039cf092df75be18,scam,false,
0x641e9cb381011150eaed9ecaac0406d57c094167,scam,false,
0x29e9e9b652ac7971f351a35b4aae034cfe0a6c49,scam,false,
0xa51a9862855382b5879be35bcccebd15502cc70c,scam,false,
0x9315a9478ad1a5414ed39956fbb4f293adc17675,scam,false,
0xe7ba62b9d83b6d0fb84aa084fbb86c6dd3de0946,scam,false,
0x44fe802c195f8d6d8d636678c8563e848b71d626,scam,false,
0x7ff94efa22868243cb41c37e95c1d5b040b88a14,scam,false,
0x49029d2ded6cbd6a31078cc45e7f58fa79fae02a,scam,false,
0x46ca7dcbb5748e4e804d6d9e9a14cf4948a81a13,scam,false,
0xf18e108998d08cfabbd6364535c8a152ef0f801e,scam,false,
0xed65d4b2530a193ba98e0ff5b0f30148cbbf9bbe,scam,false,
0x05ae6dd50b5a71366fde5eb538a9d41eb3523922,scam,false,
0xfde7bc4f67d926328ad881fec09cabbde2cf866f,scam,false,
0x09c7206a4365937f1d79e841ab258017ead1a3e9,scam,false,
0x23cb06dc044f4c9937866a5928c2427639f390a0,scam,false,
0x70ed9ff5f8a02a9b271ce5af8ac62a1b85e51685,scam,false,
0x5751fd763f14b4c1473d1a1662b14433a73d0ada,scam,false,
0xb510704d1380b1e508714eaa8b2a4095e0e9e4b1,scam,false,
0xc7588fa452b28d50977de524972d3dbe616fadc5,scam,false,
0x839f0763187b9fcbf60cd4d332413b77a7ae2ef9,scam,false,
0x8c427c26766aec6b8c148a08c52ed5fab2d52ede,scam,false,
0x6652d9ffbd60f7b3690839698708e4b27a462a60,scam,false,
0x4d07457f5a2678748f6d4c61421b6d7e2b89f8bb,scam,false,
0x51700996a6b66d67ff2ceeae5919cbd26a3f453f,scam,false,
0x661169f8c7fe4d409cf7503355d46aec310dc38f,scam,false,
0x8311959a608b0a4a55df256fd7d123d89207d925,scam,false,
0x633b2b8699d03f94e5b939babe2c71e7617c7055,scam,false,
0xa12eb2fbcda7512a918c59a853988c5967d60c08,scam,false,
0x35f5c0656a70303f1ce82cdee9c00474be5015e6,scam,false,
0xb523b228ab936ee3e25c68d5c65bd305ad5f7a69,scam,false,
0xa9be676c0cdd18d4474fe4f6c4868df98ff410f3,scam,false,
0xea2d88d33d73e5ef4341c2e9ee42c6820effcd8a,scam,false,
0x5a167ca0b70482bae7004b3a7cc216af7149abcb,scam,false,
0xb424a7365ec66eec119cc5caf80c29195951c8ee,scam,false,
0x1f59bc7b5a771b46d40264facbff37350fb5de82,scam,false,
0x41653302b65b7a7422fd7ca692506e8936a4acc2,scam,false,
0xaf6f1a4e9e65d74d56626b5af382c902240842d3,scam,false,
0x309d92218640d631bfc0ea7feb7c95bfd69b66ac,scam,false,
0xab6e1246ab70c4854f964635969365ad241abfff,scam,false,
0xcaee0cfb618111256a155002009c9471f9c26a5a,scam,false,
0x7175ce963017307f6e57ce89cdb29a761e25abff,scam,false,
0x57c4f08813e9359dbc60d75566d5310bde7aa3af,scam,false,
0x4002ef45ed6eb19966182bbc78ba7b83efeab1ff,scam,false,
0xdb962267088658d1a9f9158a999044e575a4ef56,scam,false,
0x068d4b395064c94883b508fa2eb75b9dd08b5e4d,scam,false,
0xdd65fe1c183ee979cc33e1ccff54b1705fe5b623,scam,false,
0x41ab70efff0beb5007689bf96980f230b8e49f0e,scam,false,
0xbe4f201ca79ad8961a35d0b96be2ff42445a7d8a,scam,false,
0x09dab87809149b6bd4d6c890903dabaac2cdd824,scam,false,
0xb92686e8518a3b8af402272f1f6ba08db9c56fb0,scam,false,
0x75d615c9fb67e04c215049979ea8015b38656de2,scam,false,
0x13c94c666cc6c453b2d6b4a15a2ab7990cfefd91,scam,false,
0xe7eb3ddff9591915e65f06bc4cda8eee0224e461,scam,false,
0xde4d569033a24637079d343bd09615d80b5cde59,scam,false,
0x1e0fe8686850afa01992f5d5611d2d908611933e,scam,false,
0x9cfad3ddb521c6957c08d57053c4e18474ff078f,scam,false,
0x67c4612b31cb90e6215273346a7a61f74e3f2c45,scam,false,
0x0ff1ead12712626dbbff3eec2e5d819bdd25f8e1,scam,false,
0x72e7b8285cb2156ee05cfcc8a4f11fbfe4af37db,scam,false,
0x1ba10320062103ef36716bb888e739d41b17eff2,scam,false,
0x3e20911ba5fd152cfc55ddd18cda065302fbc516,scam,false,
0x6ddd9a6984ab3fffc38999de5ce7339ea2247a79,scam,false,
0x8c810a2288db4e471114db6ce7caf342fd1d8f02,scam,false,
0xa8a5ed19480307ee8baae86a1ef5c97efc1d3d69,scam,false,
0x58520ba3d9f9cefc67d43a35708d2bc307f52177,scam,false,
0xc5ea8fec1b6487087fa862bce574496ef0d4ce44,scam,false,
0xb76edeeb8636dcddce53914dcbc7f743a5bf7319,scam,false,
0x7b4952e2cc3bfcd67174e5543a4af80475249fcd,scam,false,
0xef44179038f46b139bc4b8f7e73e479642c5b302,scam,false,
0x68575080a10c423406b29b44338d2be54237ea15,scam,false,
0x2325a39895d2ecc7008f4928039fc62cdf93172c,scam,false,
0xda4f3dc225f81464610d7627ca648956cef19b9f,scam,false,
0x7132e511d992526fbba1c8aa7560574e2ab3d828,scam,false,
0xe7d9ea858d3b7045d10715f2ffcbb7a677b17e8e,scam,false,
0x9ced4ac2fbd8cab17cb66defc6958168256260d3,scam,false,
0xd816fb91c7688ecb56a75757af3631821297bc4b,scam,false,
0x6790d2874f8e9762cb96cd92dfb8a7b91f8ff440,scam,false,
0xefa23495f603e9124d0e1c812a02c860a36de084,scam,false,
0x79a67bf93a451e2092738d1f1811ca856d3b3ca0,scam,false,
0x83ec4f152862fadb861c3d91cd754045996d4c18,scam,false,
0x7ac9334686f49da9a22e02ec7808550b1a9de3ea,scam,false,
0x5906ddb130765676167e231c3474361524e1d479,scam,false,
0xebab69fbf3cea1703c671e1df840a4a032e74c0d,scam,false,
0xb8355672ee41fa8a54f7f6099349f3b4659b4f53,scam,false,
0x7bcb6746ea9e9fffe745d0c9579163ced310b717,scam,false,
0x83d09b464fa429a80808a0dc1ee9691e35971908,scam,false,
0x9a243375eea7bdfd991afd0ad75c12a8fbeb0573,scam,false,
0xac3f567187ac6d0b0773a27147547a6132abf304,scam,false,
0x986811332723ac35e0e96ff6611abe5661495dac,scam,false,
0x95329718d5c2468c85fb8aea0c5a0f52c0c78acf,scam,false,
0xd793e454785c1891dc4f54ba82fa87edf6bbf2e7,scam,false,
0x2463f5441b401e02513452d849346e2a8389ecb5,scam,false,
0x8e8b88715c5ec0b65321aef47f30b84caad67af2,scam,false,
0x680d4c17308d5879ac02801404e82d1c337c43cb,scam,false,
0x44e5797b8af9d494c51db210d48f7163d4f380b7,scam,false,
0xd3337eb6bd7809f262f3926f698ebfefd5e93c3a,scam,false,
0x3f8f179e7cae4534ec5374c007166f107f333a09,scam,false,
0x31504200fe6cd4f91d16ad05d178ec3ce2c5809c,scam,false,
0x0fe956d44a30d4f02128983897f1ed1fbc6e8233,scam,false,
0x526c4905899e46301600fed2a217289f34797bec,scam,false,
0xf39927f58a9cdb1d0130118f603cd3c9c4c48435,scam,false,
0xc12800285a5e9048913f64cd2b0722f7cadaa542,scam,false,
0x0815461a9601682d901f087643a2a3a76588700e,scam,false,
0x139f81164bf849bb0e4566987aef2a4a46c7484e,scam,false,
0x016cf0887fb6e1ec7bbfa2fde621725d2a471a88,scam,false,
0xec1f9fc70092316cf8caac76f97a7760e75f2899,scam,false,
0xc6a9e5e218123275854f6b8fc3123c8c98d4482c,scam,false,
0x2492187a69d486e7a500a3a7dd441f034ce6a158,scam,false,
0x92d76694c74d5f9336fb16b8b3b688873a72780d,scam,false,
0x1fced426bc79364a6efb946fb818b5ebf1465769,scam,false,
0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,scam,false,
0x152f0872a5c75f6d82f0dcd92be82468a3c842cc,scam,false,
0xb336b6b849e7e1642ec82c8c1be035d1152fafa7,scam,false,
0x43cf98ba087636bb081a207cda5ba3c04ebd6a22,scam,false,
0xcf104286820fe18cfe98a6c57bb0732a4606c81e,scam,false,
0x2a3f72f7f5b7d57f6728fcbd093a215d4afb8235,scam,false,
0xafb0fa4ff7c3eb798cafaaccebb36869f911a263,scam,false,
0xd4364d515103170d47149bca6512645ccb981069,scam,false,
0x6617253bb43a0d112ca065e5d2f86507d6d67ef5,scam,false,
0x09637e9263d7492230c2e866c5e0def90e67c2ef,scam,false,
0xd4db748e560f50fced11bb27255b45fe14366f00,scam,false,
0x8d1f7dd34fe84ff8d981347952ab34d797001b7c,scam,false,
0x479f9248926e889f1f0e826716b2be282addcfa8,scam,false,
0x2f285661386ad83f2deb62850fb78bccb4ce8a7a,scam,false,
0x93d0b9e683b88fcc85b6788154282104b9fb85be,scam,false,
0xdbb7241c87bfa190b0201f552c5ee4d2019f3866,scam,false,
0xac708e2243b79ce143fa02d097bee55e5dd589de,scam,false,
0x6f41ff797795cdb4f8bf078999148ee22df1963b,scam,false,
0xfae752581b9fd547c1652d7a417efced94abd9e3,scam,false,
0xa63463ea7c55d99bb8896852764fdd57c71061d8,scam,false,
0x57e47ceeb9b5bb9750eb54f7e0469f710a5fafc8,scam,false,
0x80542b8f6e61668e2f9a1a57a680d356b16df7c7,scam,false,
0xf8423a06f50048de43101713692f5b80ff9d6e28,scam,false,
0x33afdd86b694d113ec4f8f1d55a284ebabec6081,scam,false,
0x8d8ada797b018d60fb2c92a238983fa6ace56ece,scam,false,
0xa3f209350617a096d24d447b9dde788d1437ae87,scam,false,
0x3e9da7727830f8c48dafadd8246069c4481e2ace,scam,false,
0xff714f17dcf5d9db0cc3b814e415ace61f6cdb09,scam,false,
0x9205ddb511303ab460698085fdaac7a81cbd93d4,scam,false,
0x2a1c3aa6d0a1fd21a74348dba16c6abca1c88914,scam,false,
0x747e6ec6e82ba72b9e7543a5ae68124131e5fbec,scam,false,
0x5a00e1496e19bd2984abe043d6681655e11d3d00,scam,false,
0x3709066f0b665a458bae216996e58e39eaa4329c,scam,false,
0x75ef5d2f364a605aaf4358f0336532414b97b1b0,scam,false,
0x64bcd7c984c269aa92f7357f7991c32fc0f937d8,scam,false,
0x2321f6993600859eb1be90f423cabd5bd243fc5a,scam,false,
0x42def7491f2f80d478529eb0ae643e86b67f8f77,scam,false,
0xaebb072f0d6a85e2ce7a56a9912cfecc118d9917,scam,false,
0xd98849664d9fc4073041dc632044794d1e6f1a8b,scam,false,
0x59f698abe43d2a9eccb2e93e4083c35e8bb34363,scam,false,
0xfa76374a94998d7343f5cdd0dfdc67e0c01d0471,scam,false,
0x613114d86a7cf2fbee00d1bf9d747052ca06763e,scam,false,
0x472fbf5ad1b3a2aad3976e4c1c8c087a343f3e9c,scam,false,
0xe84774afe41f7d76188cc78605d50fbd677fa1d3,scam,false,
0x9a8f9ce80390d030a3b26fc6f09b807f7b76110f,scam,false,
0x9d9e3b1f8762d383b907428fe2982fe62a7a8022,scam,false,
0xdb2387e1f6b6ff6df446c7171f533feb403433c9,scam,false,
0xf49c37176d79865a38d94fcc7ae2e148c6f2bc87,scam,false,
0x7031195936cfa10318c33fb6f52b6bfa95e338da,scam,false,
0xd0c50c8d499967a15fcbbb23e0b9f58b8358f329,scam,false,
0x444381cf371c588df43a8d2265c2a883bd6445ba,scam,false,
0x62ade167ca4632255498550ee748ea24013695b3,scam,false,
0x2a226ff47f726180c172b31683318dda5509771a,scam,false,
0x28f4c90197238494d309446c277b2ca93646e88b,scam,false,
0xe2415ca9a072c5fca34115f03d2e311fb52cd7e8,scam,false,
0xc9465ce086cefa466542036594c3be4dfc2790d7,scam,false,
0x9b26f73a3a029cd5f4dbea70d9ef178323b7e060,scam,false,
0xf214eac4f122cbb4c2becf302c57499364882b2c,scam,false,
0x12962ddd4005a0b20125c7380f28bb4589fa0328,scam,false,
0x308bf26872d8b07bb1559d0908c7683e65d61d5c,scam,false,
0x38b0d053d47c3d734c9491f61b48b90ea5e70fea,scam,false,
0x4deb56b40298ef0e02ba19f0dfa8cc83873f5267,scam,false,
0xc2b25d3fd72293c3d5572c749cb8d3213ad9c6ba,scam,false,
0x2ad8c6ff0f46dfe296066b1643afc04189b4b142,scam,false,
0xbe2cd7e5a3fbc9855bf501a608d0fd5791293119,scam,false,
0xb7686c343be859d7875f8d6bb7c228858e229b8d,scam,false,
0x949d820a68121c5a37429193f7a51aa0e0161ab4,scam,false,
0x499068f2b6958a9f570e9ec49e2ececa147f65e1,scam,false,
0x968031c8f88cc76a9acdde4809a1368b951f122e,scam,false,
0x8fc07640bcc475aebc70fd8d3580dadfcbb51f74,scam,false,
0xd852dd6ac9655fa4833d0ec09a6e3d4a44054870,scam,false,
0x022154d3816a1252ed0e68c98838694bfcd98be8,scam,false,
0xbedeb206e7b018d8177ef83b374709e277d6ddb9,scam,false,
0x68aeb47c7cc58b3bfb86c88b4e77ccd3dc269ff8,scam,false,
0x608c6f2d1c4531254d296dea32fbf981ce1f2ee7,scam,false,
0xc75dd862e11253b3c945220fbfa3c52e78dc0b73,scam,false,
0x77542dc357745aabaf7e69b97d55c24e563f2800,scam,false,
0xa66e7cd67b09a63e0f99bb3522be38e5d511d6fb,scam,false,
0x97978862f7b98ddaf2778c71d49a63a69db6921e,scam,false,
0x95a85a9e13c096bda41ce0cdf271885698142bd5,scam,false,
0xbe33aa645f0cd4bdc2c763faa4ece9b5a6455bbf,scam,false,
0x9ac875126f733c3e8b58d1f9a14eeb38facda757,scam,false,
0x3dd5583f3c279d9a3db52252b216d7f3f27e8880,scam,false,
0xca8acc281e66b29b073b281b5b15f0a6d8d19c17,scam,false,
0xc31f6a5d3399b32218798aabade62f1cfff674c1,scam,false,
0x8328279baa90debe686b29a2948c7fa636cfcd2a,scam,false,
0xa3b514d5050bfda56ffe5828d6ee9d26c5161bcf,scam,false,
0xdd52cd02e383b7193426f1626bb9c33110af2148,scam,false,
0x83ee561b2abd000ff00d6ca22f38b29d4a760d4d,scam,false,
0xa932adac459c11acd3410311aab20f377a5f28e3,scam,false,
0x95cefd76a0c342c1130770d4db010926c5e5ad03,scam,false,
0x7a287f96bf93f478626db0a5e67a24678e390ecf,scam,false,
0x00e8b95224298d3a9d14f4982b56f53275431f57,scam,false,
0x589c31cfc70994cced4bde6325b5cce166b7caaf,scam,false,
0xc51d701b7e392d32a11f7b86b3fc144fb12abc55,scam,false,
0xddebf00fbc27f7baf0bef3fa3665473eec46bc63,scam,false,
0xae65bf5bb67a7ca149e92a642fc61a72448ec292,scam,false,
0xf76cb4b90bf22608ed667f8b2333d7d87f12c8fb,scam,false,
0x67965a9af69dd4fa9d6a60ff55d5bac6e453e0a8,scam,false,
0x961834dfed8a283260a29315a460c86517ffaa8a,scam,false,
0x7fa93cd2c95a3f93c8a20d3f2d1825f9f14c81c2,scam,false,
0x2c25484678beffa8ce2bec715f830dbcf40cfb35,scam,false,
0xbd04997b5745b19fbaa3044021cbb2fa336c2f61,scam,false,
0xbfdf85206d9a634b71fedb8b77bc4d9dd9c4751b,scam,false,
0x7bd53c462ac3ecfcab4fbfa20711784bb436c2cb,scam,false,
0xa8c1eafe28d48608161f545dc22a805fe772a056,scam,false,
0x0a5650aba6473c48898f3d9366b52c21a4eec37b,scam,false,
0x3e4af2751b931d5e697ff274f18e823fed351b8e,scam,false,
0x73c5a642d0ac80d4033f6782d42bb377d4eee2fc,scam,false,
0x6485e2e2a62b8b1c9c88476ec8bb2a03a2b70e3c,scam,false,
0x672215a018b8151c355591a4a15b8be240539bcc,scam,false,
0xdd9a314aca28a44ec99dbb6962a47b33c6112406,scam,false,
0xe96dc06acce83e39710bff94711c3f2b7e8a6718,scam,false,
0x8e6a74fdf25fa674890a7cd96448491a5247f33f,scam,false,
0x8ac31fe1c6f5d1a65287379267b2d10e2d6bc52f,scam,false,
0x2df0dab68d148c53b9b1666f8dc044680860d2e7,scam,false,
0x327c697c7c736964be8329fcb89de911989e4cb0,scam,false,
0x47b24b63c9cf3fd57dc96aab6b8b46e4c5b74008,scam,false,
0xf269ebedcc1f430c4e487bd6218c33e86616f99c,scam,false,
0x93297b6c882a3bc1bfb1f6ee0e56295606e443ff,scam,false,
0x7f0dd36f14f21a10f560caa3d7567f483613baaf,scam,false,
0x60c06b0588b93557258fd0cbe23eefe259a5ead3,scam,false,
0x7af1d63d4f97f82ef6c1957bc579e3be67b25470,scam,false,
0xc99196b2dfe705fc7200f3a942803f8fb03898ab,scam,false,
0x646f6e00f62a0bfa8f3050eb7715a57c551c0c56,scam,false,
0xa11bde49514da9215b0b26ce5f0e65c45c8632cb,scam,false,
0xd1a64a4486dbedc49b4c361e6aab35a3c6d2a796,scam,false,
0xb8258bbbce4d987bf98c5df92775ffc3def94702,scam,false,
0x55e22446d5e72f76532d10aa887842387e03920c,scam,false,
0x8e80556f11b8b96e99371c8f8abdf85b50063356,scam,false,
0x2627d332d0dea9140b43cb5dc102effdf16ce9a6,scam,false,
0x45f376a47296d659f3dec8f435f35c825d47ea23,scam,false,
0x91c5045dbed2066c8e68dd023329f6885a6540b0,scam,false,
0x2196c848b8b51a90e8e12d3a18fd5741f4202301,scam,false,
0x02058ffc151cfb538df97c9ffbbfd0319570f091,scam,false,
0xeeb25f2ced8f964dffd6c84735a4779035f6c127,scam,false,
0x00000e32e51011e28958d4696627c82c3dacd5a6,scam,false,
0x5c724bab1dcd608e4f5c24d51b3fb385ebcf2314,scam,false,
0x4e534c5bd589f74cae608948722a3828e138ee17,scam,false,
0xce523e323fa348bb808c7f81bea3ffd0edad2afe,scam,false,
0x1736f0b82d21099375aa67548edbc9317fc5c529,scam,false,
0xc43c8d134a61c71e1b603b875a0396533dfd9a2d,scam,false,
0x477f32f76563b1a6a2a53a5429630ea2b5248f85,scam,false,
0xe5ff1e2c59ac12a192ff0ef8203458af80d6b42b,scam,false,
0x91043168cf5c256df824038f1b7200eb7a5ab90c,scam,false,
0xa62cc0cf8bac638cdf0839ffdb0aee05b4cd1f2e,scam,false,
0xa7582b4e94b2b4be7c4ae4bd3760f2c3fb11cefc,scam,false,
0xeb758d4205292dd70164e2663c3dd4d13ec40506,scam,false,
0x576a0c5e841e008d8c9cd760ea9df5e2ebe1544c,scam,false,
0x6e8b5a4f3f536b7b65d4b46160f2fbcbe0719caa,scam,false,
0xe5e1191f97025024685ea26567c4cbba370405a2,scam,false,
0x62367399903ccaf191293fcca8651b69a036f7f4,scam,false,
0xcf70c00655ec4356005983420b7adc866316713b,scam,false,
0x1ab45960fc7c38b5087d2b930a2321b01c2f3ceb,scam,false,
0x981300144346690938f89761ae83f27af4bbacf5,scam,false,
0x35ac10fa8e4b2af244118dcdedd986fda2609970,scam,false,
0xdcf1721952a72184a23d338c050c71f7dba754f3,scam,false,
0xed38e12f2a6b19c544d1144ed306b410070b8ff5,scam,false,
0xb2b5745a79c63bee51cc01c035f87a2f0faf69a3,scam,false,
0xdb9a0ef90ff67b9d0ae480565f7d576f0fd52431,scam,false,
0xc3c592eb862d94567c14360edb2ce78ed5769a00,scam,false,
0x7b9fed811b80b9f089b5e578a20acfc48aca8b20,scam,false,
0x2bcb5e087a59a8cf8d96969ccb8f85c4705f20c2,scam,false,
0x4ac1a7bcca0a3276fa0d03dedb2dd4cc4bfe7faa,scam,false,
0xdb7faf0f7b587235efbe9b1142d43347b6c56c2b,scam,false,
0x0fe39ddb5875d72f190bb24e2b1bdba711de7fc9,scam,false,
0xf602b115f20835267d59200841e15ad3d3aa4061,scam,false,
0x9736b5344e12be486e344bff3087922f90b18e3a,scam,false,
0x2121670ce3b1e5b90b423cc44fe34a4e1fe0cf13,scam,false,
0x0d5d6005fca3d29a3c494863fecc6b0359786e30,scam,false,
0x91e159d55e1a1f551306194bb0182ad5c2ff3389,scam,false,
0xbd1c7f0bbaee63016fd2088d183eac63e23a3bb1,scam,false,
0x1b3b93a9b0a43e33da2726a3f41caa71e0ced5d3,scam,false,
0x94ad5c97933753e649feab92b9a4ac660f2a5e05,scam,false,
0x9f405a998dd00932da103ed53c07e4d21b4419b3,scam,false,
0xdcbb7fdb47112d85de6ae2936d0542c9503da58c,scam,false,
0x9b4a4704f8a8e26117f8fd2b0fb1a7479aef95b1,scam,false,
0x986867aefcc55f1bd95f3b4ded189eb96c36ad39,scam,false,
0xd4b0ee0176c230693569dd759a8a3cc865079d1a,scam,false,
0x9dd2d51a38bf69f9f91499fc0ab019e7816dfbfc,scam,false,
0x70d2aa8459fb92b862e7806ef474a9ecaae6c176,scam,false,
0x3ddbe3a3c7a320612688352effb5ddc0bbf7b5ac,scam,false,
0x770056dd0c34f3f33f5bb55f2fb4f2199c41ed8a,scam,false,
0x1a8aee5d4a8ccea3fb1bf87f75d7b2c1c9bf1f53,scam,false,
0x419bb81f26a32f4f7fe08a72a700e446aed47ce6,scam,false,
0xf01d89110275b8d93e27cbcc9aabcce74126195b,scam,false,
0xe078f809e7c766acf8666ab94189e3fb86833458,scam,false,
0xc440015b2311b109949309a81624fb4dbadecdd0,scam,false,
0xf07560e172912c8b52871b0579aea61481020204,scam,false,
0xf0f000bd853111d6f2f8869368df4599b0bdc9b5,scam,false,
0xe483245b181a6b09a27ac451a77f22a6cf84f704,scam,false,
0xf52426340e0548a8d58b970f2283e22c1bb10f4b,scam,false,
0xc909b536c02c21db282825f4a9d2018448460122,scam,false,
0x3adfe5ce233fddf99bc8525c57f89e20fba5a302,scam,false,
0x87ce21cd1447bc968009e03d4f0ccb7752bedd13,scam,false,
0x5d9deb46b83db127c092f71138b72326eea6fb3c,scam,false,
0xaf483a73ec5c166b32240e6720d8f028c56fbc8a,scam,false,
0x9a56ada62de0a0986210a4e4f85d4f4f7929d337,scam,false,
0xa78ec860a66a3a676e767e3bfb3ffbea3e7efae8,scam,false,
0xf8e273816910007247f37ee0125ee94755f5db56,scam,false,
0xfbf83d7b29c5286b4745513b6a02279218dc564b,scam,false,
0x631887621d2f1b1189c6086979eb76cd0457bafa,scam,false,
0x7b53d9590dacaa8edea5e978f8d4e68a0db06515,scam,false,
0xaa0ecc96571b4239f4d0e350e2cb4633db6ab298,scam,false,
0xd3cc87f9070e339c099f01ce4c499bde2cd90f3d,scam,false,
0x0111a93692b5ccff5c4b006d88d82664f76dfd21,scam,false,
0x389cc7a509555511a9b54ebdd3b7ee10348b8c8f,scam,false,
0xf61d36a410f347c9fd14c7f0f169d04223e187fb,scam,false,
0x80e23a71343df6320824788b0466d05fcd679da4,scam,false,
0x1da02ac05b1fd3e97593ba2aae920d772727380b,scam,false,
0x05e7e06774ffeade0e77a7a58e8a16738f30a2c3,scam,false,
0x1e5c3a25a478cb23de3843f518582956ba1d2ac8,scam,false,
0xe55e8106d4be6887d98774b464e8bdfc38ec0f63,scam,false,
0x3d8bbb378e54686253af6803efe4cb0e8e301422,scam,false,
0x6456b53971924d797a1a05e36daf0d3125f16a32,scam,false,
0xe37a8a7e0f5d9b0662116d820914fba7b5e4c2f6,scam,false,
0x2a57f63b0b0fc2ca8846229e597c52fa2cd68432,scam,false,
0x646cb4fac8f9f5b86deda2757eaa6d6a4c82f793,scam,false,
0xcc2754337ce2e9f5867e5078354d2b1e59a2b6ba,scam,false,
0xfdc328f3f978f65bb9038ad2d6b8079bf1da66f9,scam,false,
0x4e87016fd144e1716b9985afb704fc359d243a4f,scam,false,
0x9e124aea1f0911bce46004c2f231b529c173477a,scam,false,
0xf499223672c6283759d7a4754891ab67a7ce09f7,scam,false,
0xed636d9c72ddd657fe6f74ebf2220252b3904994,scam,false,
0x1722436730afa8f9a8a564289081d0f015d366f1,scam,false,
0x0c3125b6a0f973249918dc398379553bf4defc04,scam,false,
0xabcf11ac565699246469da805af47975b883d792,scam,false,
0x35aa21bbe598bb7782b97a6e3d1676b8d41c7a48,scam,false,
0x39fa19f4597f426ff743c6bd1da1b9bde70884df,scam,false,
0xdd96b3607afab6266b7518b3c2ad47e678716879,scam,false,
0x23471dd00e1c1e470daa920a4cefa35b89887c13,scam,false,
0x2abc2ef47570531d026b9d8b09defc7f2f2330aa,scam,false,
0x421df188acc8adea192c0511e3ac0a5a8ee389e9,scam,false,
0xe3b4ffdd5995f8442916dc8101ddd22c983f1198,scam,false,
0x45978fb0fe38db2e4e54e866f9000d5f8d3ab7e9,scam,false,
0x7dc6037e4f84a44f67356eca1825fd5b97fae74e,scam,false,
0x74f772d9887a0adbd87ba53e91e3ce821d0028ee,scam,false,
0xf08ad4086d2ef23da65cf1008eea37d1c89014ab,scam,false,
0x14c0bc72b6023e3d8f8f2d37fad785bcc32d543f,scam,false,
0x72736a91f746b8e0c446b32948bb7cd8c2f8c54a,scam,false,
0x938fdac116de11faf8e682e93dec3c849895e380,scam,false,
0x48298529042c8c0f2b6c981a65b8400713e64f7b,scam,false,
0xb1575e4fc74d08101b0875d303e5dae515d909c3,scam,false,
0x52414069b0af176210603ef8621d0b0d6b669e6a,scam,false,
0x7fa4cbcfed0362516ab52c16d4fde35a72a5c829,scam,false,
0x1e0a8374a6c63acaaf4c020cce65c30e855b2b71,scam,false,
0xcdb26199db086d54f7b11e50ca4374b4dd9ce13f,scam,false,
0x4a8b69bd663e6967a118456a30a51495bdba704c,scam,false,
0xaaab7c31ab03a15aa60f4df217b351677e5f07dd,scam,false,
0xd1dc670608c00e8e6378062b48ef5911b068ae3d,scam,false,
0x984ac2891fbaf6a10038c25cc1ba20e787416cfe,scam,false,
